product,md_one,md_two,md_three,md_four,md_five,new_srp
T18223-1,1400,1300,0,0,,1299
T18224-2,2000,1900,1600,0,,0
T18225-2,2000,1900,1600,0,,0
T18226-1,2000,0,0,0,,0
T18227-1,1500,1200,0,0,,1799.75
T18228-1,999.875,0,0,0,,0
T18229-1,999.875,0,0,0,,0
T18230-1,999.875,0,0,0,,0
T18233-1,0,0,0,0,,0
T18235-1,1000,750,0,0,,0
T18236-1,1000,800,0,0,,0
T18238-1,0,0,0,0,,0
T18239-1,0,0,0,0,,0
T18240-1,0,0,0,0,,0
T18241-1,0,0,0,0,,0
T1824-2,0,0,0,0,,0
T1825-1,0,0,0,0,,0
T1826-1,0,0,0,0,,0
T1827-1,0,0,0,0,,0
T1828-1,0,0,0,0,,0
T1829-1,0,0,0,0,,0
T1830-1,0,0,0,0,,0
T1831-1,9000,0,0,0,,0
T1832-1,3200,0,0,0,,0
T1833-1,3200,0,0,0,,0
T1834-1,3200,0,0,0,,0
T1835-1,3200,0,0,0,,0
T1836-1,3200,0,0,0,,0
T1837-1,3200,0,0,0,,0
T1838-1,4700,4800,0,0,,0
T1839-2,8800,8800,0,0,,0
T1840-1,10000,7799.85,0,0,,10999.75
T1841-1,8000,5999.85,0,0,,0
T1842-1,10500,7799.85,6499.88,0,,0
T1843-1,7000,5999.85,0,0,,0
T1844-1,4800,3599.85,0,0,,0
T1845-2,0,0,0,0,,0
T1846-3,0,0,0,0,,0
T1847-2,2659.825,0,0,0,,0
T1848-2,3009.825,0,0,0,,0
T1849-1,2800,0,0,0,,0
T1850-2,2800,0,0,0,,0
T1851-1,0,0,0,0,,0
T1852-2,1999.875,0,0,0,,0
T1853-2,0,0,0,0,,0
T1855-2BK,2400,1800,1499.88,0,,0
T1855-2WH,2400,1800,1499.875,0,,0
T1856-2BK,2400,1800,1499.88,0,,0
T1856-2WH,2400,1800,1499.88,0,,0
T1857-1BK,2400,1800,1249.875,0,,0
T1857-1WH,2400,1800,1249.875,0,,0
T1858-1BK,2400,1800,1249.875,0,,0
T1858-1WH,2400,1800,1249.875,0,,0
T1859-2BK,2400,1800,1499.88,0,,0
T1859-2WH,2400,1800,1499.88,0,,0
T1860-1BK,2400,1800,1249.875,0,,0
T1860-1WH,2400,1800,1249.875,0,,0
T1861-1,1200,1000,0,0,,0
T1861-1N,1200,1000,0,0,,0
T1862-1BK,1200,800,0,0,,0
T1862-1N,1200,0,0,0,,0
T1862-1WH,1200,0,0,0,,0
T1863-1,1400,1300,999.88,0,,1299
T1863-1N,1400,1300,999.88,0,,1299
T1864-1,1400,1300,999.88,0,,1299
T1864-1N,1400,1300,999.88,0,,1299
T1865-1,1200,800,0,0,,1799.75
T1865-1N,1200,0,0,0,,1799.75
T1866-2,1400,0,0,0,,1799.75
T1866-2N,1400,0,0,0,,1799.75
T1867-4,0,0,0,0,,5999.75
T1868-2,2800,2700,2000,0,,3299.75
T1868-2N,2800,0,0,0,,3299.75
T1869-1,0,0,0,0,,2499.75
T1870-2,0,0,0,0,,2499.75
T1871-2,0,0,0,0,,2499.75
T1872-1,0,0,0,0,,0
T1873-1,0,0,0,0,,0
T1874-1,0,0,0,0,,0
T1875-1,0,0,0,0,,0
T1876-1,0,0,0,0,,0
T1877-1,0,0,0,0,,0
T1878-1,0,0,0,0,,0
T1880-5,0,0,0,0,,0
T1881-1,4700,4800,0,0,,0
T1882-1,2700,2700,0,0,,0
T1883-1,4800,4800,0,0,,0
T1884-1,4800,4800,0,0,,0
T1885-1,4800,4800,0,0,,0
T1886-1,4800,4800,0,0,,0
T1887-1,4800,4800,0,0,,0
T1888-1,4800,4800,0,0,,0
T1889-1,4800,4800,0,0,,0
T1890-1,6100,6100,0,0,,0
T1891-1,4800,0,0,0,,0
T1892-1,0,0,0,0,,0
T1893-1,0,0,0,0,,0
T1894-2,0,0,0,0,,7999
T1896-1,0,0,0,0,,0
T1897-1,0,0,0,0,,0
T1898-1,5999.85,4999.88,0,0,,0
T1908-1,0,0,0,0,,0
T1909-1,0,0,0,0,,0
T1910-2,2100,2000,2000,0,,2499.75
T19108-2,0,0,0,0,,0
T1911-2,2100,2000,2000,2000,,2499.75
T19116-4,0,0,0,0,,0
T19117-3,0,0,0,0,,0
T19118-5,0,0,0,0,,0
T19119-5,0,0,0,0,,0
T19120-4,0,0,0,0,,0
T19121-3,0,0,0,0,,0
T19122-4,1399.88,0,0,0,,0
T19129-1,0,0,0,0,,0
T19130-1,0,0,0,0,,0
T1913-1,2099.825,0,0,0,,0
T19133-2,0,0,0,0,,0
T19134-1,0,0,0,0,,0
T19135-1,0,0,0,0,,0
T19136-1,0,0,0,0,,0
T19137-2,0,0,0,0,,0
T19138-3,0,0,0,0,,0
T19139-6,0,0,0,0,,0
T19140-4,0,0,0,0,,0
T1914-1,0,0,0,0,,0
T19141-3,1399.88,0,0,0,,0
T19142-8,0,0,0,0,,0
T19143-7,0,0,0,0,,0
T19144-3,0,0,0,0,,0
T19145-1,0,0,0,0,,0
T19146-1,0,0,0,0,,0
T19147-1,0,0,0,0,,0
T19148-1,0,0,0,0,,0
T19149-1,0,0,0,0,,0
T19150-1,0,0,0,0,,0
T1915-1,0,0,0,0,,0
T19151-1,0,0,0,0,,0
T19152-1,3599.85,0,0,0,,0
T19153-1,3599.85,0,0,0,,0
T19154-1,2399.85,0,0,0,,0
T19155-1,0,0,0,0,,0
T19156-1,0,0,0,0,,0
T19157-1,0,0,0,0,,0
T19158-1,0,0,0,0,,0
T19159-2,0,0,0,0,,0
T19160-1,2399.85,0,0,0,,0
T1916-1,1609.825,0,0,0,,0
T19161-1,1979.85,0,0,0,,0
T19162-1,0,0,0,0,,0
T19163-1,0,0,0,0,,0
T1918-5,0,0,0,0,,0
T1918-5A,0,0,0,0,,0
T1919-4,0,0,0,0,,0
T1919-4A,0,0,0,0,,0
T1923-1,1800,0,0,0,,0
T1924-1,0,0,0,0,,0
T1925-1,420,400,0,0,,0
T1926-1,175,170,0,0,,219.75
T1927-1,175,170,0,0,,219.75
T1929-1,1609.825,0,0,0,,0
T1930-1,1609.825,0,0,0,,0
T1933-1,0,0,0,0,,0
T1934-1,279.825,0,0,0,,0
T1935-1,279.825,0,0,0,,0
T1936-1,0,0,0,0,,0
T1937-1,174.825,0,0,0,,0
T1938-1,174.825,0,0,0,,0
T1939-6,0,0,0,0,,0
T1940-2,2309.825,0,0,0,,0
T1941-3,0,0,0,0,,0
T1942-3,2799.825,0,0,0,,0
T1946-1,0,0,0,0,,0
T1947-1,0,0,0,0,,0
T1948-1,0,0,0,0,,0
T1949-1,0,0,0,0,,0
T1950-1,0,0,0,0,,0
T1951-1,0,0,0,0,,0
T1952-1,0,0,0,0,,0
T1953-1,0,0,0,0,,0
T1954-1,0,0,0,0,,0
T1955-2,9000,8000,7799.85,0,,0
T1956-1,0,0,0,0,,0
T1957-1,4200,3500,0,0,,0
T1958-1,0,0,0,0,,0
T1959-1,0,0,0,0,,0
T1960-1,0,0,0,0,,0
T1961-1,0,0,0,0,,0
T1962-1,0,0,0,0,,0
T1963-3,0,0,0,0,,0
T1964-2,5600,4000,0,0,,0
T1965-1,0,0,0,0,,0
T1966-1,0,0,0,0,,0
T1967-1,0,0,0,0,,0
T1968-1,0,0,0,0,,0
T1970-1,9000,0,0,0,,0
T1971-2,2799.825,0,0,0,,0
T1972-2,2799.825,0,0,0,,0
T1973-1,0,0,0,0,,0
T1974-1,0,0,0,0,,0
T1975-2,0,0,0,0,,0
T1976-2,0,0,0,0,,0
T1980-1,900,909.825,0,0,,0
T1981-1,900,909.83,0,0,,0
T1982-1,900,909.83,0,0,,0
T1983-1,900,909.83,0,0,,0
T1984-1,900,909.83,0,0,,0
T1985-1,900,909.83,0,0,,0
T1986-1,1250,1259.83,0,0,,0
T1987-1,1250,1259.83,0,0,,0
T1988-1,1250,1259.83,0,0,,0
T1989-1,1250,1259.825,0,0,,0
T1990-1,1250,1259.83,0,0,,0
T1991-1,1250,1259.83,0,0,,0
T1995-1,700,670,0,0,,0
T1996-1,700,670,0,0,,0
T1997-1,700,670,0,0,,0
T1998-1,700,670,0,0,,0
T20001-1,0,0,0,0,,0
T20002-1,0,0,0,0,,0
T20003-1,0,0,0,0,,0
T20004-1,0,0,0,0,,0
T20006-1,0,0,0,0,,0
T20007-1,0,0,0,0,,0
T20008-1,0,0,0,0,,0
T20009-1,0,0,0,0,,0
T20010-1,0,0,0,0,,0
T20011-1,0,0,0,0,,0
T20012-1,0,0,0,0,,0
T20013-1,0,0,0,0,,0
T20014-1,0,0,0,0,,0
T20015-1,0,0,0,0,,0
T20016-1,0,0,0,0,,0
T20019-1,0,0,0,0,,0
T20020-2,0,0,0,0,,0
T20021-1,0,0,0,0,,0
T20065-1,0,0,0,0,,1799.75
T20066-1,0,0,0,0,,0
T20067-1,0,0,0,0,,1799.75
T20068-1,0,0,0,0,,0
T20069-1,0,0,0,0,,0
T20070-1,0,0,0,0,,0
T20071-1,0,0,0,0,,0
T20072-1,0,0,0,0,,0
T20073-1,0,0,0,0,,0
T20074-1,0,0,0,0,,0
T20075-1,0,0,0,0,,0
T20076-1,0,0,0,0,,0
T20077-1,0,0,0,0,,0
T20078-1,0,0,0,0,,0
T21003-2,0,0,0,0,,0
T21004-2,0,0,0,0,,0
T21005-2,0,0,0,0,,0
T21006-2,0,0,0,0,,0
T21007-2,0,0,0,0,,0
T21008-3,0,0,0,0,,0
T21009-4,0,0,0,0,,0
T21010-1,0,0,0,0,,0
T21011-1,0,0,0,0,,0
T21012-1,0,0,0,0,,0
T21013-1,0,0,0,0,,0
T21014-1,0,0,0,0,,0
T21015-1,0,0,0,0,,0
T21016-1,0,0,0,0,,0
T21017-1,0,0,0,0,,0
T21018-1,0,0,0,0,,0
T21019-1,0,0,0,0,,1499
T21020-1,0,0,0,0,,0
T21021-1,0,0,0,0,,0
T21022-1,0,0,0,0,,1499
T21023-1,0,0,0,0,,0
T21024-1,0,0,0,0,,0
T21025-2,0,0,0,0,,0
T21026-2,0,0,0,0,,0
T21028-1,0,0,0,0,,0
T21029-1,0,0,0,0,,0
T21030-1,0,0,0,0,,0
T21031-2,0,0,0,0,,0
T21032-1,0,0,0,0,,0
T21033-1,0,0,0,0,,0
T21034-1,0,0,0,0,,0
T21035-2,0,0,0,0,,0
T21036-2,0,0,0,0,,0
T21037-1,0,0,0,0,,0
T21038-2,0,0,0,0,,0
T21039-1,0,0,0,0,,0
T21040-1,0,0,0,0,,0
T21041-1,0,0,0,0,,0
T21042-1,0,0,0,0,,0
T21043-1,0,0,0,0,,0
T21044-1,0,0,0,0,,0
T21046-1,0,0,0,0,,0
T21047-1,0,0,0,0,,0
T21048-1,0,0,0,0,,0
T21049-1,0,0,0,0,,0
T21050-1,0,0,0,0,,0
T21051-1,0,0,0,0,,0
T21052-1,0,0,0,0,,0
T21053-1,0,0,0,0,,0
T21054-1,0,0,0,0,,0
T21055-1,0,0,0,0,,0
T21056-1,0,0,0,0,,0
T21057-1,249.88,0,0,0,,0
T21058-1,0,0,0,0,,0
T21059-1,0,0,0,0,,0
T21060-1,0,0,0,0,,0
T21061-1,399.88,0,0,0,,0
T21062-1,0,0,0,0,,0
T21063-1,0,0,0,0,,0
T21064-1,0,0,0,0,,0
T21065-1,0,0,0,0,,0
T21066-1,349.88,0,0,0,,0
T21067-1,349.88,0,0,0,,0
T21068-1,0,0,0,0,,0
T21069-1,0,0,0,0,,0
T21070-1,0,0,0,0,,0
T21071-1,0,0,0,0,,0
T21072-1,0,0,0,0,,0
T21073-1,0,0,0,0,,0
T21074-1,0,0,0,0,,0
T21075-1,0,0,0,0,,0
T21076-1,600,0,0,0,,0
T21078-2,0,0,0,0,,1299
T21079-1,400,0,0,0,,0
T21080-2,800,0,0,0,,1499
T21081-1,0,0,0,0,,1499
T21082-1,0,0,0,0,,1499
T21083-1,0,0,0,0,,1499
T21084-2,0,0,0,0,,0
T21085-1,0,0,0,0,,0
T21086-1,0,0,0,0,,0
T21087-1,0,0,0,0,,0
T21088-1,0,0,0,0,,0
T21089-1,0,0,0,0,,0
T21090-1,0,0,0,0,,0
T21091-1,0,0,0,0,,0
T21092-1,0,0,0,0,,0
T21093-1,0,0,0,0,,0
T21094-1,0,0,0,0,,0
T21095-1,0,0,0,0,,0
T21096-1,0,0,0,0,,0
T21099-1,0,0,0,0,,0
T21100-1,0,0,0,0,,0
T21101-1,0,0,0,0,,0
T21102-1,0,0,0,0,,0
T21103-1,0,0,0,0,,0
T21104-1,0,0,0,0,,1299
T21105-1,0,0,0,0,,0
T21106-1,0,0,0,0,,0
T21107-2,0,0,0,0,,3999
T21108-2,0,0,0,0,,3999
T21109-1,0,0,0,0,,0
T21110-1,0,0,0,0,,0
T21111-1,0,0,0,0,,0
T21112-1,0,0,0,0,,0
T21113-1,0,0,0,0,,0
T21114-1,249.88,0,0,0,,0
T21115-1,249.88,0,0,0,,0
T21116-1,0,0,0,0,,0
T21117-1,0,0,0,0,,0
T21118-1,0,0,0,0,,0
T21119-1,0,0,0,0,,0
T21120-1,0,0,0,0,,0
T21121-1,0,0,0,0,,0
T21122-1,0,0,0,0,,0
T21123-1,0,0,0,0,,0
T21124-1,200,0,0,0,,0
T21125-1,0,0,0,0,,0
T21126-1,150,0,0,0,,0
T21127-1,150,0,0,0,,0
T21128-1,0,0,0,0,,0
T21129-1,0,0,0,0,,0
T21130-1,0,0,0,0,,0
T21131-1,0,0,0,0,,0
T21132-1,0,0,0,0,,0
T21133-1,99.88,0,0,0,,0
T21134-1,99.88,0,0,0,,0
T21135-1,0,0,0,0,,0
T21136-1,99.88,0,0,0,,0
T21137-1,0,0,0,0,,0
T21138-1,0,0,0,0,,0
T21139-1,0,0,0,0,,0
T21140-1,0,0,0,0,,0
T21141-1,0,0,0,0,,0
T21142-1,0,0,0,0,,0
T21143-1,0,0,0,0,,0
T21144-1,0,0,0,0,,0
T21145-1,0,0,0,0,,0
T21146-1,0,0,0,0,,0
T21147-1,0,0,0,0,,0
T21148-1,0,0,0,0,,0
T21149-1,0,0,0,0,,0
T21150-1,200,0,0,0,,0
T21151-1,0,0,0,0,,0
T21152-1,0,0,0,0,,0
T21153-1,0,0,0,0,,0
T21154-1,200,0,0,0,,0
T21155-1,200,0,0,0,,0
T21156-1,0,0,0,0,,0
T21157-1,0,0,0,0,,0
T21158-1,0,0,0,0,,0
T21159-1,0,0,0,0,,0
T21160-1,0,0,0,0,,0
T21161-1,0,0,0,0,,0
T21162-1,0,0,0,0,,0
T21163-1,0,0,0,0,,0
T21169-1,0,0,0,0,,0
T21170-1,0,0,0,0,,0
T21171-1,0,0,0,0,,0
T21172-1,0,0,0,0,,0
T21173-1,0,0,0,0,,0
T21175-1,0,0,0,0,,0
T21176-1,0,0,0,0,,0
T21177-1,0,0,0,0,,0
T21178-1,0,0,0,0,,0
T21179-1,0,0,0,0,,0
T21180-1,0,0,0,0,,0
T21183-1,0,0,0,0,,0
T21184-1,0,0,0,0,,0
T21185-1,0,0,0,0,,0
T21186-1,0,0,0,0,,0
T21187-1,0,0,0,0,,0
T21188-1,0,0,0,0,,0
T21189-1,0,0,0,0,,0
T21190-1,0,0,0,0,,0
T21191-1,0,0,0,0,,0
T21192-1,0,0,0,0,,0
T21193-1,0,0,0,0,,0
T21194-1,0,0,0,0,,0
TL1601-2,0,0,0,0,,0
TL1602-2,0,0,0,0,,0
TL1603-2,0,0,0,0,,0
TL1604-2,0,0,0,0,,0
TL1605-2,0,0,0,0,,0
TL1606-2,0,0,0,0,,0
TL1607-2,0,0,0,0,,0
TL1608-2,0,0,0,0,,0
TL1609-2,0,0,0,0,,0
TS18111-2BK,1499.875,0,0,0,,0
TS18111-2WH,1499.875,0,0,0,,0
TS18128-1,0,0,0,0,,2999.75
TS18135-2,0,0,0,0,,0
TS18136-1,1399.875,0,0,0,,0
TS18137-1,1399.875,0,0,0,,0
TS18164-1BK,3000,2900,0,0,,0
TS18164-1WH,3000,2900,0,0,,0
TS18180-1BK,2100,2000,1499.88,0,,0
TS18180-1WH,2100,2000,1499.875,0,,0
TS18194-2,1649.875,0,0,0,,0
TS18209-1BL,650,600,0,0,,0
TS18209-1PK,650,600,0,0,,0
TS18211-1BL,650,600,0,0,,0
TS18211-1PK,650,600,0,0,,0
TS18213-1BL,650,600,0,0,,0
TS18213-1PK,650,600,0,0,,0
TS1822-1,0,0,0,0,,0
TS18231-1,2300,2200,0,0,,0
TS18232-1,2300,2200,0,0,,0
TS1854-1,1000,0,0,0,,1299.75
TS1854-1N,1000,0,0,0,,1299.75
TS1895-1,5999.85,0,0,0,,0
TS19100-1,909.825,0,0,0,,1299
TS19107-1,0,0,0,0,,0
TS19109-1,0,0,0,0,,0
TS19115-1,3359.825,2399.88,0,0,,3999.75
TS1912-1,0,0,0,0,,0
TS19123-1,1499.88,0,0,0,,0
TS19124-1,0,0,0,0,,0
TS19125-1,0,0,0,0,,0
TS19126-1,0,0,0,0,,0
TS19127-2,1999.88,0,0,0,,0
TS19128-2,0,0,0,0,,0
TS19131-2,0,0,0,0,,0
TS19132-2,0,0,0,0,,0
TS1917-1,2100,2000,0,0,,0
TS1928-2,2000,0,0,0,,0
TS1931-5,0,0,0,0,,0
TS1932-4,2309.825,0,0,0,,0
TS1969-1,0,0,0,0,,6999
TS1992-1,2099.825,0,0,0,,0
TS1993-1,0,0,0,0,,1799.75
TS1994-1,0,0,0,0,,1799.75
TS1999-1,909.825,0,0,0,,1299
TS20005-1,0,0,0,0,,0
TS20017-1,0,0,0,0,,0
TS20017-1-6,0,0,0,0,,0
TS20018-1,0,0,0,0,,0
TS20018-1-6,0,0,0,0,,0
TS20063-1,0,0,0,0,,0
TS21027-1,0,0,0,0,,0
TS21045-1,0,0,0,0,,0
TS21097-1,0,0,0,0,,0
TS21098-1,0,0,0,0,,0
TS21174-1,0,0,0,0,,0
W1501-8,0,0,0,0,,0
W1502-8,0,0,0,0,,0
W1503-8,2500,0,0,0,,0
W1504-8,0,0,0,0,,0
W1505-8,0,0,0,0,,0
W1506-8,0,0,0,0,,0
W1507-7,2500,0,0,0,,0
W1508-7,2500,0,0,0,,0
W1509-14,5800,5000,0,0,,0
W15100-5,0,0,0,0,,0
W15101-3,0,0,0,0,,0
W1510-14,5800,5000,0,0,,0
W15102-3,0,0,0,0,,0
W15103-3,0,0,0,0,,0
W15104-3,0,0,0,0,,0
W15105-3,0,0,0,0,,0
W15106-3,0,0,0,0,,0
W15107-3,0,0,0,0,,0
W15108-3,0,0,0,0,,0
W15109-3,0,0,0,0,,0
W15110-3,0,0,0,0,,0
W15111-3,0,0,0,0,,0
W1511-14,0,0,0,0,,0
W15112-3,0,0,0,0,,0
W15113-3,0,0,0,0,,0
W15114-3,0,0,0,0,,0
W15115-3,0,0,0,0,,0
W15116-3,0,0,0,0,,0
W15117-3,0,0,0,0,,0
W15118-3,0,0,0,0,,0
W15119-3,0,0,0,0,,0
W15120-3,0,0,0,0,,0
W15121-3,0,0,0,0,,0
W1512-14,0,0,0,0,,0
W15122-3,400,0,0,0,,0
W15123-3,0,0,0,0,,0
W15124-3,0,0,0,0,,0
W15125-3,0,0,0,0,,0
W15126-3,0,0,0,0,,0
W15127-3,0,0,0,0,,0
W15128-3,0,0,0,0,,0
W15129-3,0,0,0,0,,0
W15130-3,0,0,0,0,,0
W15131-13,0,0,0,0,,0
W15132-13,0,0,0,0,,0
W15133-13,0,0,0,0,,0
W15134-13,0,0,0,0,,0
W15135-13,0,0,0,0,,0
W15136-13,0,0,0,0,,0
W15137-13,0,0,0,0,,0
W1513-8,2000,0,0,0,,0
W15138-5,2000,0,0,0,,0
W15139-5,2000,0,0,0,,0
W15140-5,2000,0,0,0,,0
W15142-13,3000,0,0,0,,0
W15143-7,1200,0,0,0,,0
W15144-7,1200,0,0,0,,0
W15145-7,1200,0,0,0,,0
W15146-7,1200,0,0,0,,0
W15147-7,1200,0,0,0,,0
W1514-8,2000,0,0,0,,0
W15148-7,1200,0,0,0,,0
W1515-8,2000,0,0,0,,0
W1516-8,2000,0,0,0,,0
W15174-10,2500,0,0,0,,0
W15175-10,2500,2500,0,0,,0
W15176-10,3500,2500,0,0,,0
W15177-10,3500,2500,2000,0,,0
W1517-8,2000,0,0,0,,0
W15178-10,3500,2500,0,0,,0
W15179-10,3500,2500,0,0,,0
W15186-10,3999.75,3000,0,0,,0
W15187-10,3999.75,3000,0,0,,0
W1518-8,2000,0,0,0,,0
W15188-5,0,0,0,0,,1299
W15189-5,0,0,0,0,,1299
W15190-5,0,0,0,0,,1299
W15191-5,0,0,0,0,,1299
W15192-5,0,0,0,0,,1299
W15193-5,0,0,0,0,,1299
W15194-5,0,0,0,0,,1299
W15195-5,0,0,0,0,,1299
W15196-5,0,0,0,0,,1299
W15197-5,0,0,0,0,,1299
W1519-8,2000,0,0,0,,0
W15198-5,0,0,0,0,,1299
W15199-5,0,0,0,0,,1299
W15200-5,0,0,0,0,,1299
W15201-16,3000,0,0,0,,0
W15202-16,2500,0,0,0,,0
W15203-16,0,0,0,0,,0
W15204-16,0,0,0,0,,0
W15205-16,3000,1899.875,0,0,,0
W15206-16,2800,0,0,0,,0
W15207-16,0,0,0,0,,0
W1520-8,2000,0,0,0,,0
W15208-16,2500,0,0,0,,0
W15209-16,0,0,0,0,,0
W15210-10,0,0,0,0,,0
W15211-10,0,0,0,0,,0
W1521-14,0,0,0,0,,0
W15212-10,0,0,0,0,,0
W15213-10,0,0,0,0,,0
W15214-10,0,0,0,0,,0
W15215-10,0,0,0,0,,0
W15216-10,0,0,0,0,,0
W15217-10,0,0,0,0,,0
W15218-10,0,0,0,0,,0
W15219-10,1800,0,0,0,,0
W15220-10,1800,0,0,0,,0
W15221-10,1800,0,0,0,,0
W1522-14,0,0,0,0,,0
W15222-10,0,0,0,0,,0
W15223-10,0,0,0,0,,0
W15224-10,0,0,0,0,,0
W15225-10,0,0,0,0,,0
W15226-10,1800,1200,0,0,,0
W15227-10,1800,1200,0,0,,0
W15229-11,3999.75,3000,0,0,,0
W15230-11,3999.75,2000,2000,2000,,0
W15231-11,3999.75,0,0,0,,0
W15232-11,3999.75,3000,2500,2000,,0
W15233-5,500,0,0,0,,0
W15234-5,500,0,0,0,,0
W15235-5,500,0,0,0,,0
W15236-5,500,0,0,0,,0
W15237-5,500,0,0,0,,0
W15238-5,500,0,0,0,,0
W15239-5,500,0,0,0,,0
W15240-5,500,0,0,0,,0
W15241-5,500,0,0,0,,0
W15242-5,500,0,0,0,,0
W15243-5,500,0,0,0,,0
W15244-5,500,0,0,0,,0
W15245-5,500,0,0,0,,0
W15246-5,500,0,0,0,,0
W15247-5,500,0,0,0,,0
W15248-5,500,0,0,0,,0
W15249-5,500,0,0,0,,0
W15250-5,500,0,0,0,,0
W15251-5,500,0,0,0,,0
W15252-5,500,0,0,0,,0
W15253-5,500,0,0,0,,0
W15254-5,500,0,0,0,,0
W15255-5,500,0,0,0,,0
W15256-5,500,0,0,0,,0
W15257-5,500,0,0,0,,0
W15258-5,500,0,0,0,,0
W15259-5,500,0,0,0,,0
W15260-5,500,0,0,0,,0
W15261-5,500,0,0,0,,0
W15262-5,500,0,0,0,,0
W15263-5,500,0,0,0,,0
W15263-5-6,500,0,0,0,,0
W15264-5,500,0,0,0,,0
W15264-5-7,500,0,0,0,,0
W15265-5,500,0,0,0,,0
W15265-5-8,500,0,0,0,,0
W15269-5,500,0,0,0,,0
W15270-5,500,0,0,0,,0
W15271-5,500,0,0,0,,0
W15272-5,500,0,0,0,,0
W15273-5,500,0,0,0,,0
W15274-5,500,0,0,0,,0
W15275-6,1200,0,0,0,,0
W15276-6,1200,0,0,0,,0
W15277-6,1200,0,0,0,,0
W15278-6,1200,0,0,0,,0
W15279-6,0,0,0,0,,1499
W15280-6,0,0,0,0,,1499
W15281-6,1200,0,0,0,,0
W15282-6,0,0,0,0,,1499
W15283-6,0,0,0,0,,1499
W15284-11,3000,2000,0,0,,0
W15285-11,0,0,0,0,,0
W15286-11,0,0,0,0,,0
W15287-11,3000,0,0,0,,0
W15288-11,3000,0,0,0,,0
W15289-11,2500,0,0,0,,0
W15290-11,0,0,0,0,,0
W15291-14,3000,0,0,0,,0
W15292-14,0,0,0,0,,0
W15293-14,0,0,0,0,,0
W15294-14,2800,0,0,0,,0
W15295-14,2800,0,0,0,,0
W15311-4,899,0,0,0,,1299
W15312-4,800,899,0,0,,0
W15313-4,800,649.875,899,0,,0
W15314-4,800,899,0,0,,0
W15315-4,800,649.875,899,0,,0
W15316-4,800,899,0,0,,0
W15317-4,800,899,0,0,,0
W15318-4,800,899,0,0,,0
W15319-4,800,899,0,0,,0
W15326-6,800,0,0,0,,0
W15382-9,0,0,0,0,,1299
W1540-5,1800,0,0,0,,0
W1541-5,1800,1500,0,0,,0
W1542-7,2400,2400,1500,0,,3499.75
W1543-7,2400,2400,1500,0,,3499.75
W1544-7,2000,2400,0,0,,2999.75
W1545-7,2000,1500,0,0,,2999.75
W1550-8,3500,0,0,0,,0
W1551-8,3500,2000,0,0,,0
W1552-9,2900,2500,0,0,,4799.75
W1553-9,2900,2500,0,0,,4799.75
W1554-6,1000,0,0,0,,1999.75
W1555-6,0,0,0,0,,1999.75
W1556-5,1800,1000,0,0,,0
W1557-5,1800,1000,0,0,,0
W1558-16,0,0,0,0,,0
W1559-16,0,0,0,0,,3799.75
W1560-16,0,0,0,0,,0
W1561-16,0,0,0,0,,0
W1562-61,12000,7000,0,0,,15950
W1563-61,0,0,0,0,,15950
W1564-6,1500,0,0,0,,0
W1565-6,1500,1000,0,0,,0
W1565-6-6,0,0,0,0,,0
W1567-6,0,1000,0,0,,0
W1568-6,0,0,0,0,,0
W1569-6,0,0,0,0,,0
W1570-5,1200,700,0,0,,0
W1571-5,1500,0,0,0,,0
W1572-5,0,0,0,0,,0
W1573-5,1200,0,0,0,,0
W1574-5,2500,2000,1500,0,,2999.75
W1575-5,2000,2000,1500,0,,2999.75
W1576-5,2000,2000,1500,0,,2999.75
W1577-5,2000,1500,0,0,,2999.75
W1578-7,3000,1999.875,0,0,,3799.75
W1579-7,2000,1500,1999.88,0,,3799.75
W1580-7,2000,1999.875,0,0,,3799.75
W1581-7,2000,1999.875,0,0,,3799.75
W1582-7,1500,1200,0,0,,0
W1583-7,1800,1200,0,0,,0
W1584-7,1800,0,0,0,,0
W1590-4,0,0,0,0,,0
W1591-6,0,0,0,0,,0
W1592-7,0,0,0,0,,0
W1593-7,0,0,0,0,,0
W1594-10,0,0,0,0,,0
W1595-10,1800,1800,0,0,,0
W1596-10,0,0,0,0,,0
W1597-10,0,0,0,0,,0
W1598-10,0,0,0,0,,0
W1599-4,600,300,0,0,,0
W1601-5,0,0,0,0,,0
W1602-5,0,0,0,0,,0
W1603-5,0,0,0,0,,0
W1604-13,0,0,0,0,,0
W16100-4,500,0,0,0,,0
W16101-4,500,0,0,0,,0
W16102-4,500,0,0,0,,0
W16103-4,500,0,0,0,,0
W16104-4,500,0,0,0,,0
W16131-3,350,399.75,0,0,,0
W16132-3,350,399.75,0,0,,0
W16133-3,350,399.75,0,0,,0
W16134-3,350,0,0,0,,0
W16135-3,350,399.75,0,0,,0
W16136-3,350,399.75,0,0,,0
W16137-3,350,0,0,0,,0
W16138-3,350,399.75,0,0,,0
W16139-3,350,399.75,0,0,,0
W16140-3,350,399.75,0,0,,0
W16141-3,350,399.75,0,0,,0
W16142-3,350,399.75,0,0,,0
W16143-3,350,0,0,0,,0
W16144-3,350,0,0,0,,0
W16145-3,350,399.75,0,0,,0
W16146-3,350,0,0,0,,0
W16147-3,350,0,0,0,,0
W16148-3,350,399.75,0,0,,0
W16149-3,350,399.75,0,0,,0
W16150-3,350,300,0,0,,0
W16151-3,350,399.75,0,0,,0
W16152-3,350,0,0,0,,0
