Name,Product Category,Subcategory,Size X,Cost,Sales Price,Sales Description,CSS Expiry Date
T21090-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Violet),
T21091-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Pink),
T21092-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (White),
T21093-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Pink),
T21094-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Violet),
T21095-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (White),
T21096-1,Quadro - Table Décor,Tabletop,1,0,199.75,Ceramic - Vase Boy (Blue),
T21099-1,Quadro - Table Décor,Tabletop,1,0,699.75,Resin - Dr.Owl White,
T21100-1,Quadro - Table Décor,,1,0,999.75,Resin - Dr.Owl White,
T21101-1,Quadro - Table Décor,Tabletop,1,0,699.75,Resin - Dr.Owl Black,
T21102-1,Quadro - Table Décor,Tabletop,1,0,999.75,Resin - Dr.Owl Black,
T21103-1,Quadro - Table Décor,Tabletop,1,0,999.75,Resin - Checkered Owl Small,
T21104-1,Quadro - Table Décor,,1,0,"1,299.00",Resin - Checkered Owl Big,
T21105-1,Quadro - Table Décor,Tabletop,1,0,"2,299.75",Resin - Ethnic Cat,
T21106-1,Quadro - Table Décor,Tabletop,1,0,"1,499.75",Resin - Ethnic Cat,
T21107-2,Quadro - Table Décor,Tabletop,1,0,"3,999.00",Resin - Child W/ Bicycle,
T21108-2,Quadro - Table Décor,Tabletop,1,0,"3,999.00",Resin - Child W/ Bicycle,
T21109-1,Quadro - Table Décor,Tabletop,1,0,899.75,Resin - Ethnic Cat,
T21110-1,Quadro - Table Décor,Tabletop,1,0,"1,599.75",Resin - Ethnic Cat W/ Feather,
T21111-1,Quadro - Table Décor,Tabletop,1,0,"1,999.75",Resin - Ethnic Cat W/ Feather,
T21112-1,Quadro - Table Décor,Tabletop,1,0,499.75,Td - Ceramic Vases Pink,
T21113-1,Quadro - Table Décor,Tabletop,1,0,499.75,Td - Ceramic Vases Peach,
T21114-1,Quadro - Table Décor,Tabletop,1,0,249.88,Td - Ceramic Vases Red,
T21115-1,Quadro - Table Décor,Tabletop,1,0,249.88,Td - Ceramic Vases Blue,
T21116-1,Quadro - Table Décor,Tabletop,1,0,799.75,Td - Ceramic Vases Grey,
T21117-1,Quadro - Table Décor,Tabletop,1,0,799.75,Td - Ceramic Vases Biege,
T21118-1,Quadro - Table Décor,Tabletop,1,0,799.75,Td - Ceramic Vases Green,
T21119-1,Quadro - Table Décor,,1,177.18,799.75,Table Décor Ceramic - Vases White,
T21120-1,Quadro - Table Décor,Tabletop,1,0,799.75,Td - Ceramic Vases Red,
T21121-1,Quadro - Table Décor,Tabletop,1,0,799.75,Td - Ceramic Vases Peach,
T21122-1,Quadro - Table Décor,Tabletop,1,0,799.75,Td - Ceramic- Vases,
T21123-1,Quadro - Table Décor,Tabletop,1,0,499.75,Td - Ceramic Vases Cream,
T21124-1,Quadro - Table Décor,,1,0,200,Ceramic - Vases White,
T21124-1WH,Quadro - Table Décor,Vase,1,0,200,"Ceramic - Vases White
",
T21125-1,Quadro - Table Décor,Tabletop,1,0,399.75,Td - Ceramic Vases Pink,
T21126-1,Quadro - Table Décor,Tabletop,1,0,150,Td - Ceramic Bunny Vase White,
T21127-1,Quadro - Table Décor,Tabletop,1,0,150,Td - Ceramic Bunny Vase White,
T21128-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic Vases (Assrtd Design) White,
T21128-1-2,Quadro - Table Décor,,1,0,150,Ceramic - Vases (Assrtd Design) White X2,
T21129-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vases Yellow,
T21131-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Green,
T21132-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Grey,
T21133-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic- Vases,
T21134-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic- Vases,
T21135-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic- Vases,
T21136-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic Vases Pink,
T21137-1,Quadro - Table Décor,Vase,1,0,199.75,Ceramic - Vases Peach,
T21138-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic Vases Grey,
T21139-1,Quadro - Table Décor,Vase,1,0,199.75,Ceramic - Vases White,
T21140-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic Vases Brown,
T21141-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Red,
T21142-1,Quadro - Table Décor,Tabletop,1,0,499.75,Td - Ceramic Vases Red,
T21143-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Pink,
T21144-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Cream,
T21145-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Peach,
T21146-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases White,
T21147-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Yellow,
T21148-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Blue,
T21149-1,Quadro - Table Décor,Vase,1,0,299.75,Ceramic - Vases Blue,
T21151-1,Quadro - Table Décor,Tabletop,1,0,299.75,Td - Ceramic Vases Green,
T21152-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic Buddha Vase Silver,
T21153-1,Quadro - Table Décor,Tabletop,1,0,199.75,Td - Ceramic Buddha Vase Gold,
T21154-1,Quadro - Table Décor,Tabletop,1,0,200,Td - Ceramic Vases Gold,
T21155-1,Quadro - Table Décor,Tabletop,1,0,200,Td - Ceramic Vases Silver,
T21156-1,Quadro - Table Décor,Tabletop,1,0,"2,499.75",Resin -  Elephant,
T21157-1,Quadro - Table Décor,,1,0,199.75,Ceramic - Vase (White),
T21158-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase W/ Ribbon (Cream),
T21159-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Lt.Green),
T21160-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Black),
T21161-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Pink),
T21161-1-2,Quadro - Table Décor,,1,0,100,Ceramic - Vase (Pink) X2,
T21162-1,Quadro - Table Décor,Tabletop,1,0,149.75,Ceramic - Vase (Copper),
T21163-1,Quadro - Table Décor,Tabletop,1,0,150,Ceramic - Vase (Black),
T21169-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Marble Metal - Geometric Décor (Gold),
T21170-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Marble Metal - Geometric Décor (Gold),
T21171-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Marble Metal - Geometric Décor (Silver),
T21172-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Marble Metal - Geometric Décor (Silver),
T21173-1,Quadro - Table Décor,Tabletop,1,0,199.75,Ceramic - Vase Girl (Pink),
T21176-1,Quadro - Table Décor,,1,0,199.75,Ceramic - Vase (White),
T21177-1,Quadro - Table Décor,,1,0,199.75,Ceramic - Vase (White),
T21178-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Gray),
T21179-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Pink),
T21180-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Pink),
T21183-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Copper),
T21184-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Copper),
T21185-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Copper),
T21186-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Copper),
T21187-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Gold),
T21188-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Gold),
T21189-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Gold),
T21190-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Gold),
T21191-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Silver),
T21192-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Silver),
T21193-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Vase (Silver),
T21194-1,Quadro - Table Décor,,1,0,299.75,Ceramic - Vase (Silver),
TS1809-1BR,Quadro - Table Décor,,1,0,1,,
TS18111-2BK,Quadro - Table Décor,Tabletop,1,0,"1,499.88",Resin - Stellated Icosahedron (Set Of 2,
TS18111-2WH,Quadro - Table Décor,Tabletop,1,0,"1,499.88",Resin - Stellated Icosahedron (Set Of 2,
TS18128-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Resin - Bookends Mr.Rhino & Hippo (Setof2),
TS18136-1,Quadro - Table Décor,Tabletop,1,0,"1,399.88",Resin - Bookends Rhinoceros (Set Of 2,
TS18137-1,Quadro - Table Décor,Tabletop,1,0,"1,399.88",Resin - Bookends Ram (Set Of 2,
TS18164-1BK,Quadro - Table Décor,Tabletop,1,0,"2,900.00",Resin - Purcupine Ball (Set Of 2),
TS18164-1WH,Quadro - Table Décor,Tabletop,1,0,"2,900.00",Resin - Purcupine Ball (Set Of 2),
TS18180-1BK,Quadro - Table Décor,Tabletop,1,0,"1,499.88",Resin - Jackstone(Set Of 2),
TS18180-1WH,Quadro - Table Décor,Tabletop,1,0,"1,499.88",Resin - Jackstone(Set Of 2),
TS18194-2,Quadro - Table Décor,Tabletop,1,0,"1,649.88",Iron -,
TS18209-1BL,Quadro - Table Décor,Tabletop,1,0,600,Ceramic - Blue Bear Figurine (Setof2),
TS18209-1PK,Quadro - Table Décor,Tabletop,1,0,600,Ceramic - Pink Bear Figurine  (Setof2),
TS18211-1BL,Quadro - Table Décor,Tabletop,1,0,600,Ceramic - Blue Bunny Rabbit  Figurine (Setof2),
TS18211-1PK,Quadro - Table Décor,Table Decor,1,0,600,Ceramic - Blue Bunny Rabbit  Figurine (Setof2),
TS18213-1BL,Quadro - Table Décor,Tabletop,1,0,600,Ceramic - Blue Squirrel Figurine  (Setof2),
TS18213-1PK,Quadro - Table Décor,Tabletop,1,0,600,Ceramic - Pink Squirrel Figurine (Setof2),
TS18231-1,Quadro - Table Décor,Tabletop,1,0,"2,200.00",Resin - Bookends Mr.Zebra (Setof2),
TS18232-1,Quadro - Table Décor,Tabletop,1,0,"2,200.00",Resin - Bookends Beagle Dog (Setof2),
TS1854-1,Quadro - Table Décor,Tabletop,1,0,"1,000.00","Resin - Male Sheep ""Ram""",
TS1854-1N,Quadro - Table Décor,Tabletop,1,0,"1,000.00",Resin - Male Sheep Ram (Setof2),
TS1895-1,Quadro - Table Décor,Tabletop,1,0,"5,999.85",White Crystal & Glass - Bookends Natural Curved Crystal (Set Of 2,
TS1903-5,Quadro - Table Décor,,1,0,"9,999.75",Dome Vase W/ Plate (Setof2),
TS1904-3,Quadro - Table Décor,Table Decor,1,0,"3,500.00",Geometry,
TS1905-3,Quadro - Table Décor,,1,0,"5,999.75",Dome Vase W/ Plate (Setof2),
TS1906-1,Quadro - Table Décor,,1,0,"3,999.75",Dome Vase W/ Plate (Setof2),
TS1907-1,Quadro - Table Décor,Tabletop,1,0,"2,000.00",Dome Vase W/ Plate (Setof2),
TS19100-1,Quadro - Table Décor,Table Décor,1,0,909.83,Resin -  Za Bookends (Setof2),
TS19107-1,Quadro - Table Décor,,1,0,"2,299.75",Resin - Wooden Base Bookends 2 Birds,
TS19115-1,Quadro - Table Décor,Tabletop,1,0,"2,399.88",Magn Glass Set Of 3,
TS19123-1,Quadro - Table Décor,Tabletop,1,0,"1,499.88",Resin - African Bongo Bookends (Set Of 2,
TS19124-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Resin - African  Bongo Bookends (Setof2) White,
TS19125-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Resin - Bookends Horse (Setof2,
TS19126-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Resin  Bookends Horse(Setof2) White,
TS19127-2,Quadro - Table Décor,Tabletop,1,0,"1,999.88",Resin - Feathers (Setof3,
TS19128-2,Quadro - Table Décor,Tabletop,1,0,"3,999.75",Resin - Feathers (Setof3,
TS19131-2,Quadro - Table Décor,Tabletop,1,0,"5,999.75",Agate With Marble & Copper - Bookends ,
TS19132-2,Quadro - Table Décor,Tabletop,1,0,"5,999.75",Agate With Marble & Copper - Bookends ,
TS1917-1,Quadro - Table Décor,Tabletop,1,0,"2,000.00",Resin - Bookends Horse (Setof2),
TS1928-2,Quadro - Table Décor,Tabletop,1,0,"2,000.00",Resin - Bookends Horse (Setof2),
TS1932-4,Quadro - Table Décor,,1,0,"2,309.83",Table Decor Resin - Reindeer (Set Of 2),
TS1969-1,Quadro - Table Décor,Bookends,1,0,"6,999.00",Agate Crystal Bookends Agate,
TS1992-1,Quadro - Table Décor,Tabletop,1,0,"2,099.83",Resin - Cactus (Setof3,
TS1993-1,Quadro - Table Décor,Tabletop,1,0,"1,799.75",Resin - Bunny (Setof2),
TS1994-1,Quadro - Table Décor,Tabletop,1,0,"1,799.75",Resin - Bunny (Setof2),
TS1999-1,Quadro - Table Décor,Tabletop,1,0,909.83,Resin - Za (Setof2,
TS20017-1,Quadro - Table Décor,Tabletop,1,0,80,Ceramic Cup & Saucer,
TS20018-1,Quadro - Table Décor,Tabletop,1,0,80,Ceramic Cup & Saucer,
TS20063-1,Quadro - Table Décor,Tabletop,1,0,799.75,Resin - Pineapple,
TS21027-1,Quadro - Table Décor,Tabletop,1,0,"2,999.75",Resin - Owl (Setof2),
TS21045-1,Quadro - Table Décor,Tabletop,1,0,"2,499.75",Resin - Flamingo (Setof3),
TS21097-1,Quadro - Table Décor,Tabletop,1,0,299.75,Ceramic - Cup & Saucer (Maroon)(Set),
TS21098-1,Quadro - Table Décor,Tabletop,1,0,99.75,Ceramic - Condiments Container (Set Of 2),
U1846-1GY,Quadro - Accessories,,1,0,229.75,,
W1509-14,Quadro - Wall Art,01 - Plants and Animals,1,0,"5,000.00",Flat Prints - Talking Birds,
W15112-3,Quadro - Wall Art,01 - Plants and Animals,1,0,499.75,Flat Prints - Anemone Flower  ,
W15121-3,Quadro - Wall Art,01 - Plants and Animals,1,0,499.75,Flat Prints - Anemone Flower  ,
W15177-10,Quadro - Wall Art,03 - Scenery,1,0,"2,000.00",Print on canvas - Scenic View  ,
W15205-16,Quadro - Wall Art,05 - Famous People and Figures,1,0,"1,899.88",Print on glass - Taj Mahal,
W15232-11,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,500.00",Flat prints - eggs in a nest,
W15284-11,Quadro - Wall Art,03 - Scenery,1,0,"2,000.00",Print On Glass - City At Night,
W15285-11,Quadro - Wall Art,03 - Scenery,1,0,"3,999.75",Print On Glass - Scenery,
W15287-11,Quadro - Wall Art,02 - Recreation,1,0,"3,000.00",Print On Glass - Piano,
W15289-11,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,500.00",Print On Glass - 6 Zebras,
W15291-7,Quadro - Wall Art,Wall Art,1,0,"2,000.00",Fabric - Scenery (with foam),
W15295-7,Quadro - Wall Art,Wall Art,1,0,"2,000.00",Fabric - Tapestry,
W15301-4,Quadro - Wall Art,Wall Art,1,0,800,Print on canvas - Old compass on a vintage map      ,
W15302-4,Quadro - Wall Art,Wall Art,1,0,800,Print on canvas - Old compass & rope on a vintage map   ,
W15303-4,Quadro - Wall Art,Wall Art,1,0,800,"Print on canvas - Artwork globe, map & compass ",
W15304-4,Quadro - Wall Art,Wall Art,1,0,800,Print on canvas - Ancient key on a vintage map ,
W15305-11,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Cocktails,
W15307-11,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Sea Creatures,
W15308-11,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Sea Creatures,
W15310-11,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Buildings,
W15314-4,Quadro - Wall Art,02 - Recreation,1,0,800,Print on canvas - Vintage map,
W15315-4,Quadro - Wall Art,02 - Recreation,1,0,800,Print on canvas - Old sailing ship w/ compass,
W15327-8,Quadro - Wall Art,Wall Art,1,0,"1,200.00",Abstract,
W15328-4,Quadro - Wall Art,Wall Art,1,0,400,Flower,
W1540-5,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,800.00",Print On Glass - Gregarious Birds ,
W1545-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Chatting Birds   ,
W1547-5,Quadro - Wall Art,Wall Art,1,0,"1,400.00",Sofa,
W1551-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,000.00",Print On Glass  - Butterflies,
W1562-61,Quadro - Wall Art,03 - Scenery,1,0,"7,000.00",Print On Glass  - Griechisch Mandala (Set Of 4),
W1574-5,Quadro - Wall Art,03 - Scenery,1,0,"1,500.00",Led - Hope Runs Deep,
W1575-5,Quadro - Wall Art,03 - Scenery,1,0,"1,500.00",Led - New Horizons,
W1576-5,Quadro - Wall Art,03 - Scenery,1,0,"1,500.00",Led - Love Lifted Me,
W1587-11,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Seashore'S View,
W1588-11,Quadro - Wall Art,,1,0,"2,000.00",Print On Glass - The Sunset,
W1589-11,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Flowers & Vases,
W16133-3,Quadro - Wall Art,04 - Abstract,1,0,399.75,Print on canvas - Abstract,
W1614-10,Quadro - Wall Art,,1,0,"3,500.00",Print On Glass - Work Of Art,
W1614-8,Quadro - Wall Art,,1,0,"2,500.00",Print On Glass - Work Of Art,
W16151-3,Quadro - Wall Art,02 - Recreation,1,0,399.75,Print On Canvas - The Noir,
W16195-10,Quadro - Wall Art,05 - Famous People and Figures,1,0,"1,500.00",Print On Glass  - The Hungarian Parliament Building  ,
W16199-10,Quadro - Wall Art,05 - Famous People and Figures,1,0,"1,500.00",Print on glass - Mecca,
W16211-10,Quadro - Wall Art,05 - Famous People and Figures,1,0,"1,500.00",Print On Glass  - Taj Mahal,
W16222-6,Quadro - Wall Art,,1,0,1,,
W16224-6,Quadro - Wall Art,Wall Art,1,0,"2,299.75",Flat Prints - Abstract,
W16239-6,Quadro - Wall Art,Wall Art,1,0,"1,500.00",Flat Prints - Abstract,
W16245-6,Quadro - Wall Art,Wall Art,1,0,"2,299.75",Flat Prints - Abstract,
W16255-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.88",Double Frame - Leaves,
W16259-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,200.00",Double Frame - Flowers,
W16268-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,200.00",Double Frame - Flowers,
W16270-6,Quadro - Wall Art,05 - Famous People and Figures,1,0,"1,200.00",Double Frame - Paris,
W16271-6,Quadro - Wall Art,05 - Famous People and Figures,1,0,"1,200.00",Double Frame - New York,
W16319-10,Quadro - Wall Art,Wallarts,1,0,"1,500.00",Print On Glass  - Abstract,
W16346-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"7,800.00",Printed Glass - Peacock,
W16351-7,Quadro - Wall Art,05 - Famous People and Figures,1,0,"2,500.00",Print On Glass - Empire State,
W16353-7,Quadro - Wall Art,05 - Famous People and Figures,1,0,"2,500.00",Printed Glass - Paris,
W16358-11,Quadro - Wall Art,04 - Abstract,1,0,"4,000.00",Printed Glass - Geometric Arts,
W16365-8,Quadro - Wall Art,04 - Abstract,1,0,"3,500.00",Print On Glass - Abstract,
W16366-8,Quadro - Wall Art,04 - Abstract,1,0,"2,000.00",Print On Glassss - Abstract,
W16446-6,Quadro - Wall Art,Wall Art,1,0,"8,999.75",Glass - Birds ,
W16492-13,Quadro - Wall Art,05 - Famous People and Figures,1,0,"5,999.00",Oil Painting  Marilyn Monroe,
W16493-13,Quadro - Wall Art,05 - Famous People and Figures,1,0,"5,999.00",Oil Painting  Marilyn Monroe,
W16495-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,499.88",Glass - Birds,
W16500-3,Quadro - Wall Art,Wallarts,1,0,199,Photo Frame (Light Gray),
W1701-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Canvass - Feathers,
W1702-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Canvass - Feathers,
W17148-6,Quadro - Wall Art,04 - Abstract,1,0,"1,999.75",Flat Prints - Abstract,
W17179-8,Quadro - Wall Art,02 - Recreation,1,0,"2,000.00",Flat Prints - Books,
W17180-8,Quadro - Wall Art,02 - Recreation,1,0,"2,000.00",Flat Prints - Books,
W1722-10,Quadro - Wall Art,04 - Abstract,1,948.16,"3,000.00",Print on glass - Abstract,
W17235-8,Quadro - Wall Art,04 - Abstract,1,0,"3,999.88",Print On Glass  Abstract,
W17239-9,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,000.00",Printed Glass - Leaves,
W17241-8,Quadro - Wall Art,02 - Recreation,1,0,"4,000.00",Print on Glass -Kittle  ,
W17283-6,Quadro - Wall Art,04 - Abstract,1,0,"1,500.00",Print On Glass - Round Abstract ,
W1729-16,Quadro - Wall Art,04 - Abstract,1,0,"2,500.00",Print On Glass - Mosaic Porcelain Ii,
W1730-16,Quadro - Wall Art,04 - Abstract,1,0,"2,500.00",Print On Glass - Mosaic Porcelain Iii,
W17344-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Glass  - Flowers (Round),
W17352-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Glass  - Leaves (Round),
W17354-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Glass  - Leaves (Round),
W17358-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Glass  - Flowers (Round),
W17363-6,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,500.00",Print On Glass  - Goose (Round),
W1748-11,Quadro - Wall Art,03 - Scenery,1,0,"1,500.00",Print On Glass  - Eco Falls,
W1764-18,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,799.00",Print On Glass - 9 Horses (Set Of 3),
W1765-18,Quadro - Wall Art,03 - Scenery,1,0,"2,400.00",Print On Glass - Pier Of Solitude (Set Of 3),
W1773-6,Quadro - Wall Art,04 - Abstract,1,0,600,Print On Glass - Islamic Calligraphy (J),
W1775-6,Quadro - Wall Art,04 - Abstract,1,0,600,Print On Glass - Islamic Calligraphy (Bl),
W1784-11,Quadro - Wall Art,03 - Scenery,1,0,"1,500.00",Print On Glass  - Cityscape,
W1790-10,Quadro - Wall Art,04 - Abstract,1,0,"2,500.00",Printed Glass - Abstract,
W1791-10,Quadro - Wall Art,04 - Abstract,1,0,"2,500.00",Printed Glass - Abstract,
W1792-11,Quadro - Wall Art,02 - Recreation,1,0,"3,299.00",Printed Glass - Ancient map,
W18114-6,Quadro - Wall Art,04 - Abstract,1,0,"2,299.75",Print On Canvas - Abstract,
W18115-6,Quadro - Wall Art,04 - Abstract,1,0,"2,299.75",Print On Canvas - Abstract,
W18158-11,Quadro - Wall Art,04 - Abstract,1,0,"3,499.88",Aluminum - Abstract,
W1816-8,Quadro - Wall Art,04 - Abstract,1,0,"3,799.75",POG - Abstract I,
W18161-11,Quadro - Wall Art,04 - Abstract,1,0,"3,499.88",Aluminum - Abstract,
W18163-14,Quadro - Wall Art,04 - Abstract,1,0,"4,999.88",Aluminum - Abstract,
W18164-14,Quadro - Wall Art,04 - Abstract,1,0,"4,999.88",Aluminum - Abstract,
W18166-17,Quadro - Wall Art,04 - Abstract,1,0,"10,000.00",Wallart Aluminum - Abstract,
W18170-15,Quadro - Wall Art,02 - Recreation,1,0,"11,999.75",Aluminum - Ancient Chinese Clothing,
W18191-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.75",Print On Canvas W/ Acrylic Paint - Round About I,
W18205-18,Quadro - Wall Art,04 - Abstract,1,0,"4,299.75",Print on glass - Abstract,
W18215-12,Quadro - Wall Art,04 - Abstract,1,0,"2,500.00",Print on glass - Abstract,
W18215-18,Quadro - Wall Art,04 - Abstract,1,0,"4,299.75",Print On Glassss - Abstract,
W18219-18,Quadro - Wall Art,04 - Abstract,1,0,"2,800.00",Print On Glass - Abstract,
W18243-15,Quadro - Wall Art,Wall Art,1,0,"7,999.75",Print On Canvass W/ Acrylic - Scenery,
W18248-10,Quadro - Wall Art,04 - Abstract,1,0,"2,700.00",Print On Canvas W/ Acrylic - Paint - Abstract,
W18249-10,Quadro - Wall Art,04 - Abstract,1,0,"2,700.00",Print on canvas w/ acrylic paint - Abstract,
W1825-9,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,000.00",Print On Glass  - Swan ,
W18254-10,Quadro - Wall Art,04 - Abstract,1,0,"2,000.00",Print On Canvass W/ Acrylic - Paint - Geometry,
W18254-10N,Quadro - Wall Art,04 - Abstract,1,0,"3,999.75",POC w/ acrylic - Geometry,
W18255-10,Quadro - Wall Art,04 - Abstract,1,0,"2,000.00",Print On Canvass W/ Acrylic - Paint - Geometry,
W18255-10N,Quadro - Wall Art,04 - Abstract,1,0,"3,999.75",POC w/ acrylic - Geometry,
W18257-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,999.75",POC w/ acrylic - Pineapple,
W1826-9,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,000.00",Print On Glass  - Swan,
W18260-15,Quadro - Wall Art,03 - Scenery,1,0,"4,999.00",Print On Canvas W/ Acrylic - Mountain,
W1827-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,500.00",POG - Dog,
W18274-10,Quadro - Wall Art,04 - Abstract,1,0,"1,900.00",POC w/ acrylic - abstract,
W18277-10,Quadro - Wall Art,04 - Abstract,1,0,"3,000.00",POC w/ acrylic - abstract,
W18279-15,Quadro - Wall Art,04 - Abstract,1,0,"2,500.00",Print On Canvass W/ Acrylic - Abstract,
